path	name	root	bytes	ext	likely_context	sha256
src/data-layer/ingestion-buffer/gdrive_ooxml_raw/0033_chapter_3_integration_prompt_1hbyi6yehbbs0z8igdf2awqoeofcs89eg5_devg3_iri/word/fonts/EBGaramond-boldItalic.ttf	EBGaramond-boldItalic.ttf	src/data-layer/ingestion-buffer/gdrive_ooxml_raw	378096	.ttf	yes	1674c6a0b574dfcdac66d905dcc0562ba9b7c5ffcabf12e999719ea76707cb28
src/data-layer/ingestion-buffer/gdrive_ooxml_raw/0034_chapter_1_merge_prompt_18hwpiyaqh72rmxrxnaxf-faeljke-fm3t3rh-nrvwn0/word/fonts/EBGaramond-boldItalic.ttf	EBGaramond-boldItalic.ttf	src/data-layer/ingestion-buffer/gdrive_ooxml_raw	378096	.ttf	yes	1674c6a0b574dfcdac66d905dcc0562ba9b7c5ffcabf12e999719ea76707cb28
src/data-layer/ingestion-buffer/gdrive_ooxml_raw/0002_r_chapter_1_-_stardust_to_stardust_1tbodxyu5ezufogmr46f64o9u8fisifvmiaxn6qz_siq/word/fonts/EBGaramond-italic.ttf	EBGaramond-italic.ttf	src/data-layer/ingestion-buffer/gdrive_ooxml_raw	375236	.ttf	yes	af4af643a0ea6c1fbcb02c1ea365ae738827edbbfe0b6127d1bffc162ed3aeb2
src/data-layer/ingestion-buffer/gdrive_ooxml_raw/0003_g_chapter_2-_living_sacrifice_1liqobbwqqwnybdbuqqoxp9hdt2ddoq8nxzwiycwas0s/word/fonts/EBGaramond-italic.ttf	EBGaramond-italic.ttf	src/data-layer/ingestion-buffer/gdrive_ooxml_raw	375236	.ttf	yes	af4af643a0ea6c1fbcb02c1ea365ae738827edbbfe0b6127d1bffc162ed3aeb2
src/data-layer/ingestion-buffer/gdrive_ooxml_raw/0004_g_chapter_3-_lift_up_1xobnlljg3yy72d9i_360v-utttubr_5mhgn1ydmsrtk/word/fonts/EBGaramond-italic.ttf	EBGaramond-italic.ttf	src/data-layer/ingestion-buffer/gdrive_ooxml_raw	375236	.ttf	yes	af4af643a0ea6c1fbcb02c1ea365ae738827edbbfe0b6127d1bffc162ed3aeb2
src/data-layer/ingestion-buffer/gdrive_ooxml_raw/0005_final_chapter_5_-_the_snare_1lmmvyvwhmyuexbywewlh-rgpubirdpg7uper4gfh37g/word/fonts/EBGaramond-italic.ttf	EBGaramond-italic.ttf	src/data-layer/ingestion-buffer/gdrive_ooxml_raw	375236	.ttf	yes	af4af643a0ea6c1fbcb02c1ea365ae738827edbbfe0b6127d1bffc162ed3aeb2
src/data-layer/ingestion-buffer/gdrive_ooxml_raw/0006_final_chapter_6-_beelzebub_beelzebub_126vrnrfcocizrxxqdi8yhhjqym0oddgk772ykll5eqg/word/fonts/EBGaramond-italic.ttf	EBGaramond-italic.ttf	src/data-layer/ingestion-buffer/gdrive_ooxml_raw	375236	.ttf	yes	af4af643a0ea6c1fbcb02c1ea365ae738827edbbfe0b6127d1bffc162ed3aeb2
src/data-layer/ingestion-buffer/gdrive_ooxml_raw/0009_final_chapter_9_the_ascent_1pihcifwbnqsvqjbzscu08jpdqzy-ymbjyomtcv_23u0/word/fonts/EBGaramond-italic.ttf	EBGaramond-italic.ttf	src/data-layer/ingestion-buffer/gdrive_ooxml_raw	375236	.ttf	yes	af4af643a0ea6c1fbcb02c1ea365ae738827edbbfe0b6127d1bffc162ed3aeb2
src/data-layer/ingestion-buffer/gdrive_ooxml_raw/0010_final_chapter_4_-_pilgrimage_1opvdsohmwivq6fgqotsgpffksjcdai2kqtohsqkwwdu/word/fonts/EBGaramond-italic.ttf	EBGaramond-italic.ttf	src/data-layer/ingestion-buffer/gdrive_ooxml_raw	375236	.ttf	yes	af4af643a0ea6c1fbcb02c1ea365ae738827edbbfe0b6127d1bffc162ed3aeb2
src/data-layer/ingestion-buffer/gdrive_ooxml_raw/0012_notes_p_chapter_1_-_stardust_to_stardust_1a7wqhttdqn9rxbcmsg2zja-cpkqyu4rqdw2awfjthjs/word/fonts/EBGaramond-italic.ttf	EBGaramond-italic.ttf	src/data-layer/ingestion-buffer/gdrive_ooxml_raw	375236	.ttf	yes	af4af643a0ea6c1fbcb02c1ea365ae738827edbbfe0b6127d1bffc162ed3aeb2
